CRM Proposal ID,Usage ID,Catalog Item ID,Item name,Category,Section,Bundle Status,Usage sort order,Cost,Price,Optional,Quantity,Notes,Set Up Cost,Usage parent ID,Internal Notes,Margin,Indented Item Name,Import Status
32A960E4-2EDF-414F-BECE-25460F2B1F79,06428DE7-8902-4280-864F-CD898813EFED,9272E83B-A2B1-4D1F-AE7F-0B0557F71A22,AP LIC UPGRADE FOR SmartZone 100 or VSCG Per SZ/vSZ AP with Support package - 3 year,RUCKUS Controllers,Equipment,Bundle,4,9858,13801.2,0,1,Includes 186 Licenses,0,,AP + Annual support per AP plus cloud hosting fee for HIS,,=== PROPOSAL: 32A960E4-2EDF-414F-BECE-25460F2B1F79 ===AP LIC UPGRADE FOR SmartZone 100 or VSCG Per SZ/vSZ AP with Support package - 3 year,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,C9E0A918-B246-489E-AD9C-4718BFA9D90B,616E1679-D0C7-419C-A0AC-3146070C3B13,AP LIC UPGRADE FOR SmartZone 100 or VSCG - 1 AP,RUCKUS Controllers,Equipment,Child of bundle,0,25.5,35.7,0,186,,0,06428DE7-8902-4280-864F-CD898813EFED,"AP management license for SZ-100/vSZ 3.X, 1 Ruckus AP access point",,    AP LIC UPGRADE FOR SmartZone 100 or VSCG - 1 AP,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,35204F67-8A1C-42D7-B127-0B489C67B5A4,449CEB76-6A14-4D9D-820E-37628D7E4DA5,HSP WatchDog Support Per SZ/vSZ AP - 3 year,RUCKUS Annual Support,Equipment,Child of bundle,1,21,29.4,0,186,,0,06428DE7-8902-4280-864F-CD898813EFED,,,    HSP WatchDog Support Per SZ/vSZ AP - 3 year,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,7F57C5AA-2C69-464A-B14A-58E403DDF58D,7256F1EA-C58C-4EA4-B817-43D798F3720D,vSCG AP Cloud Hosting Fee - 3 years,RUCKUS Annual Support,Equipment,Child of bundle,2,6.5,9.1,0,186,,0,06428DE7-8902-4280-864F-CD898813EFED,$0.50 per month per AP fee assessed by HIS to host on our vSCG server,,    vSCG AP Cloud Hosting Fee - 3 years,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,2B5FE1AD-6081-429B-898B-ABC9EBE3C933,3F6CBF5F-456A-43DE-9C3D-DE8A28DF9BF7,Ruckus H550 Wired/Wireless Wall Plate,RUCKUS Access Points,Equipment,Not Bundle Item,8,250.43,350.6,0,169,Limited Availability,0,,Power adapter not included. Not compatible with ZD 1000 series. Price updated 10/5/21,,=== PROPOSAL: 32A960E4-2EDF-414F-BECE-25460F2B1F79 ===Ruckus H550 Wired/Wireless Wall Plate,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,BBED58FD-04EE-4958-B55E-5F59332C5F85,79412EB7-2A15-4BAA-B9FF-D0E24BCE57A8,Wall Mounting Bracket for H350/H550,RUCKUS Accessories,Equipment,Not Bundle Item,9,13.5,18.9,0,169,Mounts to Wall/Ceiling/Poll,0,,,,=== PROPOSAL: 32A960E4-2EDF-414F-BECE-25460F2B1F79 ===Wall Mounting Bracket for H350/H550,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,2C759ADF-85C6-4216-AE79-3886740B38D5,A5619A1C-4A13-4380-B9A7-0B4B54B8028C,Ruckus R550-xx 11ax Indoor 2x2:2 AP Non-Plenum,RUCKUS Access Points,Equipment,Not Bundle Item,10,258,361.2,0,17,Limited Availability,0,,,,=== PROPOSAL: 32A960E4-2EDF-414F-BECE-25460F2B1F79 ===Ruckus R550-xx 11ax Indoor 2x2:2 AP Non-Plenum,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,4D3B48D0-8A74-4DB8-912C-74FFEDEA2419,EA0318D3-F94F-4052-969A-847018FFD798,Ruckus ICX 7450 48 port POE+ Switch Package,RUCKUS Switches,Equipment,Bundle,11,4771.9,6680.66,0,1,,0,,Please provide distribution the “brocode” BRO0167 to receive this discount ,,=== PROPOSAL: 32A960E4-2EDF-414F-BECE-25460F2B1F79 ===Ruckus ICX 7450 48 port POE+ Switch Package,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,8E6A1BD8-425B-4746-9DC1-9562C185E7C2,E4B8B106-DFED-46AD-A892-82600C482A4E,"ICX7450/6610 POE 1000W AC PSU, exhaust airflow, front to back airflow",RUCKUS Accessories,Equipment,Child of bundle,0,510,714,0,2,,0,4D3B48D0-8A74-4DB8-912C-74FFEDEA2419,"Please provide distribution the “brocode” BRO0167 to receive this discount ICX7450/6610 POE 1000W AC PSU, exhaust airflow, front to back airflow",,"    ICX7450/6610 POE 1000W AC PSU, exhaust airflow, front to back airflow",existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,A6DE1AEA-E031-4AA6-9977-AE248958D8A2,D08419A8-E90E-4739-A827-BACF20B7686D,Ruckus ICX 7450 48 port POE+ Switch,RUCKUS Switches,Equipment,Child of bundle,1,2901.9,4062.66,0,1,,0,4D3B48D0-8A74-4DB8-912C-74FFEDEA2419,"Please provide distribution the “brocode” BRO0167 to receive this discount 48-port 1 GbE switch PoE+, 3 modular slots for optional uplinks/stacking. Power supply, fan & modules need to be ordered separately",,    Ruckus ICX 7450 48 port POE+ Switch,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,A041E31C-A906-4482-A885-1BFBECC0EF4D,6EBD71B3-466B-488A-84FD-D852770BBD6A,Ruckus ICX 7450 4-port 1/10GbE SFP+ Module,RUCKUS Accessories,Equipment,Child of bundle,2,340,476,0,2,,0,4D3B48D0-8A74-4DB8-912C-74FFEDEA2419,Please provide distribution the “brocode” BRO0167 to receive this discount ICX 7450 4-port 1/10GbE SFP+ Module,,    Ruckus ICX 7450 4-port 1/10GbE SFP+ Module,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,9A21E82E-4F44-4F7D-BE1A-487594758711,FB507BEA-A8D1-4D6E-9BD4-D524E6AA6889,"ICX 7450 exhaust airflow fan, front to back airflow",RUCKUS Accessories,Equipment,Child of bundle,3,85,119,0,2,,0,4D3B48D0-8A74-4DB8-912C-74FFEDEA2419,"Please provide distribution the “brocode” BRO0167 to receive this discount ICX 7450 exhaust airflow fan, front to back airflow (two fans required when using two power supplies)",,"    ICX 7450 exhaust airflow fan, front to back airflow",existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,6206EAA5-AD66-47F9-AB6D-BC22196CC948,D2347B34-9F00-4CED-9344-D132B698EA38,Ruckus ICX 7150 48-port PoE+ Switch with 4x1Gig SFP ports,RUCKUS Switches,Equipment,Not Bundle Item,16,1447.2,2026.08,0,13,,0,,"Please provide distribution the “brocode” BRO0167 to receive this discount 48-port 1 GbE switch PoE+ 740W with 2x1G RJ45 uplink-ports, 2x1G SFP (upgradable to 10GbE) uplink-ports.  basic L3 (static routing and RIP)Price update 10/4/21",,=== PROPOSAL: 32A960E4-2EDF-414F-BECE-25460F2B1F79 ===Ruckus ICX 7150 48-port PoE+ Switch with 4x1Gig SFP ports,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,5644DC6D-5D86-4C71-A2CD-15671EB65017,883F2F29-F96C-427F-A963-F505E0054DD3,WattBox 800 Series P+ 12 Controlled Mount Power Conditioner,UPS & Power Strips,Equipment,Not Bundle Item,17,431.95,604.73,0,1,WattBox 800 Series P+ 12 Controlled Outlet Rack Mount Power Conditioner With Auto Reboot,0,,SNAPAV Price update 11/17/21,,=== PROPOSAL: 32A960E4-2EDF-414F-BECE-25460F2B1F79 ===WattBox 800 Series P+ 12 Controlled Mount Power Conditioner,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,F20AEA3A-99E6-4194-8C25-733986FCEC07,AC93AF1E-72DC-4A47-B8F7-0CE3BCCFF4D5,"Tripp Lite 2200VA Smart UPS Back Up, Sine Wave, 1920W, 7 Outlets, (2U)",UPS & Power Strips,Equipment,Not Bundle Item,18,1054.98,1476.97,0,1,MDF,0,,"MDF W17.5""xD19""xH3.5"" Cord Length 10 ft.New price 7-26-22 - Check Amazon also, they have cheaper sometimes.",,"=== PROPOSAL: 32A960E4-2EDF-414F-BECE-25460F2B1F79 ===Tripp Lite 2200VA Smart UPS Back Up, Sine Wave, 1920W, 7 Outlets, (2U)",existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,D7DBA3E4-F911-4109-8590-E820216AD599,2B53F794-6B54-4FC2-95A8-D454A853752E,"Tripp Lite Smart Pro Digital 1500VA, 900W, 8 Outlets, Line Interactive UPS (2U)",UPS & Power Strips,Equipment,Not Bundle Item,19,293.89,411.45,0,13,,0,,IDFs - https://www.newegg.com/Product/Product.aspx?item=N82E16842111052 - Price update 7/26/22 old SKU N82E16842111052,,"=== PROPOSAL: 32A960E4-2EDF-414F-BECE-25460F2B1F79 ===Tripp Lite Smart Pro Digital 1500VA, 900W, 8 Outlets, Line Interactive UPS (2U)",existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,48FE751F-58D8-456D-8D20-D140A3DEB737,4524AF39-F648-45E7-A846-4D789D79AEA2,Misc Equipment Package,Misc. Equipment,Equipment,Bundle,20,1389.2,1944.1,0,1,"Cable Management, miscellaneous equipment, patch cables, racks, etc.",0,,Use this to create packages inside your equipment list,,=== PROPOSAL: 32A960E4-2EDF-414F-BECE-25460F2B1F79 ===Misc Equipment Package,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,4BC9F418-83AE-4DB9-A8F7-9A958E2D1524,36452AC6-3483-4449-8326-96B2635DA2F8,Patch Cable 1' Cat6 RJ45,Ethernet Patch Cables,Equipment,Child of bundle,0,2,2.8,0,5,,0,48FE751F-58D8-456D-8D20-D140A3DEB737,Red,,    Patch Cable 1' Cat6 RJ45,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,5015C6D7-B130-4063-867E-2AA2144ABC89,50104E3D-E7D3-4930-AEBA-17CCC0CB9194,Patch Cable 5' Cat6 RJ45,Ethernet Patch Cables,Equipment,Child of bundle,1,2.56,3.58,0,5,,0,48FE751F-58D8-456D-8D20-D140A3DEB737,Red,,    Patch Cable 5' Cat6 RJ45,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,8F5EFA6D-67CB-4B54-A60C-EBDEBF0BC05E,36452AC6-3483-4449-8326-96B2635DA2F8,Patch Cable 1' Cat6 RJ45,Ethernet Patch Cables,Equipment,Child of bundle,2,2,2.8,0,190,,0,48FE751F-58D8-456D-8D20-D140A3DEB737,white,,    Patch Cable 1' Cat6 RJ45,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,E8FBBFCF-7639-4288-BF84-D35303234AF5,50104E3D-E7D3-4930-AEBA-17CCC0CB9194,Patch Cable 5' Cat6 RJ45,Ethernet Patch Cables,Equipment,Child of bundle,3,2.56,3.58,0,190,,0,48FE751F-58D8-456D-8D20-D140A3DEB737,Yellow,,    Patch Cable 5' Cat6 RJ45,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,EEE0B43D-09C3-40D9-85CA-404B7C16E275,4122B190-0BBF-40E2-83E9-4C3B28711991,Misc. Equipment,Misc. Equipment,Equipment,Child of bundle,4,500,700,0,1,,0,48FE751F-58D8-456D-8D20-D140A3DEB737,,,    Misc. Equipment,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,C494CADC-A0DC-417C-9254-15DC304E7506,261E34D2-4374-4220-978F-D713E80C56B0,Labor & Travel Package,Installation,Installation,Bundle,26,8157.4,18200,0,1,Includes all travel and per diem expenses.,0,,You can use this to create Labor & Travel packages ,,=== PROPOSAL: 32A960E4-2EDF-414F-BECE-25460F2B1F79 ===Labor & Travel Package,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,56DDBB63-A14F-4E89-9241-4D8BAC5045CD,0B0AA721-464D-455F-855E-49D881251424,LABOR SUMMARY,Installation,Installation,Child of bundle,0,0,0,0,1,,0,C494CADC-A0DC-417C-9254-15DC304E7506,Wi-Fi Labor: 1 Techs x  8 Days = 64 Hours -------------- FN Labor: 1 Techs x 8 Days = 64 Hours ------------- TOTAL Labor: 2 Techs x 8 Days = 128 Hours,,    LABOR SUMMARY,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,AC0195B2-6903-4C43-9917-C85238285976,CB80C62B-8A0F-4F68-ACE9-93D7B80F6302,FUSION Setup Fee,Installation,Installation,Child of bundle,1,35,100,0,8,,0,C494CADC-A0DC-417C-9254-15DC304E7506,"Look at the how many hours are needed $40 cost and $100 price per hour. Example: 2 hours is $80 cost, and $200 Price",,    FUSION Setup Fee,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,C819BCB9-8C78-4651-9500-0276670C7490,59BB3B3D-C6CC-4933-81C3-F62BB20A3017,Wifi Labor,Installation,Installation,Child of bundle,2,40,115,0,64,,0,C494CADC-A0DC-417C-9254-15DC304E7506,,,    Wifi Labor,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,B07387F3-04C4-4F1C-A85A-F9475A37AB71,54747969-7115-4990-9D81-D0AE69D05012,Field Nation WiFi Installation,Installation,Installation,Child of bundle,3,50,115,0,64,,0,C494CADC-A0DC-417C-9254-15DC304E7506,,,    Field Nation WiFi Installation,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,74E9D349-A1A3-432A-BEBF-34BD2D91E0A7,AB5D2D86-3BE9-41BA-847C-402F9BD9704E,Airfare Costs,Travel,Installation,Child of bundle,4,650,750,0,1,,0,C494CADC-A0DC-417C-9254-15DC304E7506,HIS tech only,,    Airfare Costs,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,E2A1C05B-6B30-4262-8300-0258463560F5,3A11F6BD-526B-4CF4-A5E9-3ED322CF196E,Car Rental Costs,Travel,Installation,Child of bundle,5,48.6,60,0,9,,0,C494CADC-A0DC-417C-9254-15DC304E7506,,,    Car Rental Costs,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,652A1E7C-E118-400A-A350-1345E9AEDE0F,7DB37957-53D3-4840-A0D5-71F2F2C68593,Food Costs,Travel,Installation,Child of bundle,6,55,75,0,10,,0,C494CADC-A0DC-417C-9254-15DC304E7506,HIS tech only,,    Food Costs,existing
32A960E4-2EDF-414F-BECE-25460F2B1F79,BEC73F05-56AE-498B-80BA-F864802D4F8F,4BD29F12-B1D4-467F-A853-F15CA6E3D154,Travel Time per Hour,Travel,Installation,Child of bundle,7,30,40,0,16,,0,C494CADC-A0DC-417C-9254-15DC304E7506,,,    Travel Time per Hour,existing
333D0AA0-40EF-4129-BE93-233BB7AB8049,B24A7E49-3940-401F-930B-72DF3B82EE2A,261E34D2-4374-4220-978F-D713E80C56B0,Labor & Travel Package,Installation,Installation,Bundle,0,1323.55,2355,0,1,Includes all travel and per diem expenses.,0,,You can use this to create Labor & Travel packages ,,=== PROPOSAL: 333D0AA0-40EF-4129-BE93-233BB7AB8049 ===Labor & Travel Package,existing
333D0AA0-40EF-4129-BE93-233BB7AB8049,793FD216-5E50-439A-AF6A-01809B89A443,59BB3B3D-C6CC-4933-81C3-F62BB20A3017,Wifi Labor,Installation,Installation,Child of bundle,0,40,100,0,10,,0,B24A7E49-3940-401F-930B-72DF3B82EE2A,,,    Wifi Labor,existing
333D0AA0-40EF-4129-BE93-233BB7AB8049,F0C0CA4C-1CDA-4949-B40E-7FD621B8CE05,AB5D2D86-3BE9-41BA-847C-402F9BD9704E,Airfare Costs,Travel,Installation,Child of bundle,1,567,750,0,1,,0,B24A7E49-3940-401F-930B-72DF3B82EE2A,,,    Airfare Costs,existing
333D0AA0-40EF-4129-BE93-233BB7AB8049,6E44F029-28E9-4BFA-85EB-CF705C6DA1F9,3A11F6BD-526B-4CF4-A5E9-3ED322CF196E,Car Rental Costs,Travel,Installation,Child of bundle,2,48.6,180,0,1,,0,B24A7E49-3940-401F-930B-72DF3B82EE2A,Taxi/Uber,,    Car Rental Costs,existing
333D0AA0-40EF-4129-BE93-233BB7AB8049,61DADFBC-6FCB-47DB-82D2-B6F8099CDDB0,7DB37957-53D3-4840-A0D5-71F2F2C68593,Food Costs,Travel,Installation,Child of bundle,3,52.65,75,0,3,,0,B24A7E49-3940-401F-930B-72DF3B82EE2A,,,    Food Costs,existing
333D0AA0-40EF-4129-BE93-233BB7AB8049,63F06054-361C-43FD-B4B1-82830E4BACC4,4BD29F12-B1D4-467F-A853-F15CA6E3D154,Travel Time per Hour,Travel,Installation,Child of bundle,4,30,40,0,5,,0,B24A7E49-3940-401F-930B-72DF3B82EE2A,,,    Travel Time per Hour,existing
34154810-850D-42AE-AA44-D9CE64E6EA9D,CC04EE42-A4F7-4A66-982E-FA8A52DD080B,6D0C68D8-27AA-4CE6-B047-8F91D8F29A1E,xx - HSP Watchdog Support Renewal for ZD 3050,RUCKUS AP Support 6,Support (Annual),Not Bundle Item,0,540,1134,0,1,Expires: 8/21/18 SN: 320833000462,0,,Expires: 8/21/18 S/N: 320833000462,,=== PROPOSAL: 34154810-850D-42AE-AA44-D9CE64E6EA9D ===xx - HSP Watchdog Support Renewal for ZD 3050,existing
34154810-850D-42AE-AA44-D9CE64E6EA9D,7BF5A457-F2AB-4F32-A895-70E009167696,03C1E6CF-2C92-499E-A734-9C7CF7C0B6D9,"xx - HSP Watchdog Support Renewal for ZD 3050, 300 AP License Upgrade",RUCKUS AP Support 6,Support (Annual),Not Bundle Item,1,1800,3780,0,1,Expires: 8/21/18,0,,S/N: 320833000462,,"=== PROPOSAL: 34154810-850D-42AE-AA44-D9CE64E6EA9D ===xx - HSP Watchdog Support Renewal for ZD 3050, 300 AP License Upgrade",existing
34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279,563189DE-27B1-4D68-9A20-425505F5ED22,6DF586BE-5639-4409-9055-B27C7158F37F,Cat6A 1000' Bulk Ethernet Cable (Blue),Cable,Equipment,Not Bundle Item,0,265,371,0,4,,0,,https://www.amazon.com/Vertical-Cable-Copper-1000ft-Ethernet/dp/B007N6PRZ2?ref_=ast_sto_dp&th=1,,=== PROPOSAL: 34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279 ===Cat6A 1000' Bulk Ethernet Cable (Blue),existing
34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279,3817B522-5F84-4B42-B517-EB22866F5B45,A9082A27-8135-4297-83C9-B79693966029,RJ45 23AWG Cat6/6a Connector Gold Plated - 100 Pack,Cable,Equipment,Not Bundle Item,1,21.57,30.2,0,1,,0,,https://www.amazon.com/23AWG-Connector-Plated-Through-%EF%BC%88100Packs%EF%BC%89/dp/B07SQLB917/ref=sr_1_4?crid=ZYYSQZVBE367&dib=eyJ2IjoiMSJ9.2n84A5VoYUlFh-2c61LdrVBpbkcwxRr_6FK5vYWKG4cH6fsFyaqlEJ2Hn3wzx_u6MwJJ0_wNJJAO18iGpzteGL0nmYQwWUuKMY7RMkg_Wz24f_2o34zTF3e9bCz3at50HvRf-ucoYCLIcOpirRam40ZmRLinuPQyfnZxNuAVPuS5HzQWzt4J7d4O2Fz-2KW-dOQto5ilhqyyOsW1rBT7AYJG05EJnR0MvQWoBTm1tKVyaImCoSefHQDokJxHpfHRwzWWnweO6jP6r0mVgoWPLrnqRsA9eGB-sXIgA1I_1cE.RbKeKwdCWYXzodOOzGDRMgF4QwEP0SmpbV1b9xLFgzA&dib_tag=se&keywords=CAT6A%2BRJ45&qid=1717167179&s=industrial&sprefix=cat6a%2Brj45%2B%2Cindustrial%2C82&sr=1-4&th=1,,=== PROPOSAL: 34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279 ===RJ45 23AWG Cat6/6a Connector Gold Plated - 100 Pack,existing
34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279,F09C85A4-E1C3-42A0-AF80-1B28502E2ACE,7E468658-06E6-4F1D-A005-511216AF5DC6,Plastic Access Panels (8x8),Misc. Equipment,Equipment,Not Bundle Item,2,15,21,0,25,,0,,,,=== PROPOSAL: 34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279 ===Plastic Access Panels (8x8),existing
34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279,B53E0544-4DFF-4EA4-92B3-9C3C3F17ADED,4122B190-0BBF-40E2-83E9-4C3B28711991,Misc. Equipment,Misc. Equipment,Equipment,Not Bundle Item,3,200,250,0,1,,0,,,,=== PROPOSAL: 34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279 ===Misc. Equipment,existing
34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279,81210536-9E58-4F6B-A891-1BF2E471526F,089A20FA-F206-409F-8F6F-53C1D9C89CF7,Cabling Labor & Travel Package,Installation,Installation,Bundle,4,4275,7500,0,1,Includes all travel and per diem expenses.,0,,You can use this to create Labor & Travel packages ,,=== PROPOSAL: 34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279 ===Cabling Labor & Travel Package,existing
34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279,269979E2-4E50-43E1-97EE-1B31E971D778,A7D99EA5-0DC5-4F9E-90D2-46C82E46D9A2,Cabling Labor,Installation,Installation,Child of bundle,0,45,115,0,24,,0,81210536-9E58-4F6B-A891-1BF2E471526F,"1 tech, 3 days",,    Cabling Labor,existing
34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279,911FD22A-A68D-4DAE-A185-1E54B53A20E0,54747969-7115-4990-9D81-D0AE69D05012,Field Nation WiFi Installation,Installation,Installation,Child of bundle,1,65,115,0,24,,0,81210536-9E58-4F6B-A891-1BF2E471526F,"1 tech, 3 days --- The COST is what we will be paying Field Nation for the Install work.",,    Field Nation WiFi Installation,existing
34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279,A7324AD9-84A9-4961-ABEE-FD9738F92BA1,AB5D2D86-3BE9-41BA-847C-402F9BD9704E,Airfare Costs,Travel,Installation,Child of bundle,2,650,750,0,1,,0,81210536-9E58-4F6B-A891-1BF2E471526F,,,    Airfare Costs,existing
34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279,98EF24C1-24B2-4CB2-B4A3-DF21143532C4,1BC0B0B5-B7E5-4A2B-877F-7ACCF74A2B09,Ground Transportation Costs,Travel,Installation,Child of bundle,3,200,240,0,1,,0,81210536-9E58-4F6B-A891-1BF2E471526F,"20% mark up only. Cabs, trains, parking, etc",,    Ground Transportation Costs,existing
34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279,7EDBC8D0-CBEE-4918-A5B6-B12E5539411B,7DB37957-53D3-4840-A0D5-71F2F2C68593,Food Costs,Travel,Installation,Child of bundle,4,75,90,0,3,,0,81210536-9E58-4F6B-A891-1BF2E471526F,,,    Food Costs,existing
34F1C5D4-F5BD-4418-9DEA-9BEBFD6FD279,EDBFD79C-A613-41D9-87F9-7A9F7987F080,4BD29F12-B1D4-467F-A853-F15CA6E3D154,Travel Time per Hour,Travel,Installation,Child of bundle,5,35,45,0,16,,0,81210536-9E58-4F6B-A891-1BF2E471526F,,,    Travel Time per Hour,existing
352A7C0C-5EFE-4011-BA70-2012C02CBAFB,0F0063E8-454C-40F8-80A4-309A913D5C7D,ECD3BDEE-3D46-4C15-9BEC-98F98D735665,xx - On-site Property Survey,Installation 2,Installation,Not Bundle Item,0,0.01,775,0,1,on site survey,0,,,,=== PROPOSAL: 352A7C0C-5EFE-4011-BA70-2012C02CBAFB ===xx - On-site Property Survey,existing
3595BECA-B40C-4C73-BA26-774D293B2819,98321C72-7962-4370-B828-D568C8D9B4E0,EAA3FD1A-BFD4-4876-A72E-3A02A81B0E8B,BTV RC11 Remotes + Batteries,BTV,Equipment,Not Bundle Item,0,8.85,15,0,500,90 day warranty all black remotes ,0,,KR301 Remote control with BTV Logo and BTV-RC11. Includes 2 AAA batteries includes shipping from MFG,,=== PROPOSAL: 3595BECA-B40C-4C73-BA26-774D293B2819 ===BTV RC11 Remotes + Batteries,existing
3595BECA-B40C-4C73-BA26-774D293B2819,143DB31D-0B2D-4565-BBAF-C1963E7BA141,E30D7E17-E6FB-4D35-81B3-89C39B242B95,BTV RC11 Remote,BTV,Equipment,Not Bundle Item,1,10,16,0,-385,credit for delivered remotes- must be returned to recieve credit ,0,,Updated Cost and Price 12/3/2020KR301 Remote control with BTV Logo and BTV-RC11 includes shipping from MFG. No Batteries,,=== PROPOSAL: 3595BECA-B40C-4C73-BA26-774D293B2819 ===BTV RC11 Remote,existing
39598C4F-09C0-4881-B3E3-1936756B246F,4F3BC22B-DB6D-413D-A028-8B35CDF1927E,B690C713-7FB4-4F58-BB61-6DA95090A2DF,Remote Configuration,Installation,Installation,Not Bundle Item,0,40,100,0,3,This is for afterhours (2 – 5:30 am PST) network configuration of circuit migration,0,,This is for afterhours (2 – 5:30 am PST) network configuration of circuit migration,,=== PROPOSAL: 39598C4F-09C0-4881-B3E3-1936756B246F ===Remote Configuration,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,57007DA9-6F45-4732-B070-667904655E7A,782BA0DF-99B3-478F-B2DE-6C6DB77855CF,BeyondTV STB Package,BTV,Equipment,Bundle,0,45738.42,65714.07,0,1,,0,,Cost per STB with Casting,,=== PROPOSAL: 3BD50095-EE19-4323-A755-93E6FC1FE2B6 ===BeyondTV STB Package,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,628E481A-2686-477C-8150-149343BEEA36,A6816FCC-747D-4524-8668-B9158E1FC05E,BTV Set-top box,BTV,Equipment,Child of bundle,0,79.8,119.7,0,375,,0,57007DA9-6F45-4732-B070-667904655E7A,"Includes STB with power supply, Metal Mounting & HDMI Cable",,    BTV Set-top box,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,F9DB5BA1-B152-4C68-B3CA-5410F214D98D,EAA3FD1A-BFD4-4876-A72E-3A02A81B0E8B,BTV RC11 Remotes + Batteries,BTV,Equipment,Child of bundle,1,13.7,15,0,375,90 day warranty,0,57007DA9-6F45-4732-B070-667904655E7A,KR301 Remote control with BTV Logo and BTV-RC11. Includes 2 AAA batteries includes shipping from MFG,,    BTV RC11 Remotes + Batteries,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,2E842434-734D-4725-969F-8A360913D67E,3EFF0E88-83C2-4E31-8846-97E99AA5EC28,AAA Batteries for remotes 2 Quantity,BTV,Equipment,Child of bundle,2,0.7,0.7,0,375,2 batteries needed for BTV remotes,0,57007DA9-6F45-4732-B070-667904655E7A,Pack of 100 batteries. https://www.amazon.com/Duracell-100-AAA-Batteries/dp/B009R65GJI/ref=sr_1_1_a_it?ie=UTF8&qid=1466196396&sr=8-1&keywords=AAA+batteries+bulk&refinements=p_89%3ADuracell%7CEnergizer,,    AAA Batteries for remotes 2 Quantity,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,69CDCD34-DB3D-4BF5-B290-81C383C7EFB7,C9338B9B-BA09-4551-A9BF-7A709CFBC0D4,BTV STB 3% Spares,BTV,Equipment,Child of bundle,3,79.8,119.7,0,12,,0,57007DA9-6F45-4732-B070-667904655E7A,"Cost for 1 STB, batteries and remotes. Calculate the 3% by multiplying the # of TV's x 3%. That is your Qty.",,    BTV STB 3% Spares,existing
3BD50095-EE19-4323-A755-93E6FC1FE2B6,D53FE7C4-843D-404A-9B7B-9CBD1F402941,21A803D5-5900-499F-A5DC-1FD02C6111B5,BTV RC10 RF Remote with Batteries %3 Spares,BTV,Equipment,Child of bundle,4,13.7,15,0,12,90 day warranty,0,57007DA9-6F45-4732-B070-667904655E7A,SPares KR301 Remote control with BTV Logo & BTV-RC10. Comes with dongle & includes 2 AAA batteries. includes shipping from MFG,,    BTV RC10 RF Remote with Batteries %3 Spares,existing
